filename,label,top right x,top right y,bottom right x,bottom right y,bottom left x,bottom left y,top left x,top left y
JQZawDLnseE4LKF4UCWBHUkq=a33e,2FV844011A,858.51483,538.85895,858.6952,615.67206,335.38858,617.1931,335.2082,540.37994
tz44Xz8rFoTC3xEu1h7BVkgx9rQEreD,3LW305042Y,742.2212,446.09982,742.9506,501.99585,337.2013,508.55032,336.47183,452.65427
nNjOyd=7dQsHB2YTz6OyzsnwlwNX=JXi,2FR922032F,780.7558,432.16687,781.67755,481.90305,425.10474,490.08246,424.18304,440.34634
DLpBNS7PdtN53cBMDs3YEsW5tFYX68Sj,3LT123022F,845.4488,454.7901,846.1391,513.9235,423.53033,520.02966,422.84006,460.89624
cYwVNJNtl3SEKkS7wYV5ShkapNuTd6S6,2FN664043A,814.6307,447.18063,815.44275,494.6146,491.30972,501.4835,490.4976,454.04956
d2IFuhx3Trfnam8weJpd2=sXIaYL6hIW,3LP936012F,808.4809,428.57114,809.14545,479.95734,445.11752,485.78418,444.45297,434.39798
JGZ74MlI6raVB99KUHgmXXJ6lKxTLhJ,3LP132033F,793.07434,431.7041,793.45123,482.8619,411.1908,486.34778,410.81387,435.18997
qTsY3GkFRt_3VxmMRUCg2nYB357XElk,2FV534022A,776.1566,453.5325,776.5036,503.71704,431.20865,506.67218,430.8616,456.48764
DQEdiJlbr17bCqG4jCFfo2GQYwB5O8,3LK341013H,811.5653,423.8153,812.1757,469.4435,472.89288,475.0614,472.28247,429.43323
w4YQMrbw1ePeCt2PtcN8KIfSLieC,3LU21301,745.34845,464.63074,745.6879,505.4299,497.42694,507.98734,497.08743,467.18817
2BiuV9Fwk1e5WIUg_fnqVfgBuWg_1Ic,2FT772012F,862.3397,428.01404,863.8271,478.17242,507.64487,491.24557,506.1575,441.0872
DIyjaZMCZ1SKM_xj4BEINTBCtIcL99Wx,3LS48402,749.9616,477.81244,750.95306,533.76575,416.6645,541.09735,415.67307,485.14398
puQ8=kJuQ=5ihfdt7KwZwDN9OP2iDT,3LN375012F,720.71826,421.13736,720.9621,469.97537,388.08426,472.03287,387.8404,423.19482
errdQ3tpipMxOaPpiBU7f_OEKpf9LR,2FN961022K,788.45404,488.914,789.0488,553.40027,300.36157,558.97925,299.76675,494.493
XiHHRx3cPj8fuWrghv8InZ2vb=Py3yUz,LK5324053A,853.1509,463.42734,853.7107,517.6128,439.03244,522.9156,438.4726,468.73016
N1kJRCi29jeVhMBts9YmfzJ2VIPytMn,2FS253011A,771.5386,420.9045,771.69214,482.98026,440.47598,483.9948,440.3224,421.9191
=HQokF13Zf=IFHZ=XLyuUKP3D_9CkKv6,2FY57103,760.81903,509.7194,761.69446,579.68286,340.8542,586.2006,339.9788,516.2372
lWDQgxByp3h8KxnT9oqY4BkjQmHpIrkk,3LP203014A,822.3286,451.97226,823.02124,497.4351,466.73108,504.15353,466.03845,458.69067
pVMRLUwPTgKuVgKzeVZfGiXZTSEn8C,2FN094053A,816.15216,448.77304,817.5362,501.96365,468.18658,513.21533,466.80258,460.02472
sNm_Qg92JW9zyNjqbbdUJOs2Epqme9,3LP674012A,720.7185,475.9491,720.95404,529.9261,337.26395,531.9982,337.0284,478.0212
PLaeMTWU54ji51xIT7FpMLr6lt=Qrgu,3LP642023,826.9897,430.92783,826.9897,521.6495,353.79382,521.6495,353.79382,430.92783
HF4DvWOeWFIGTxiMflDDyHxhsJsNMTJ1,3LU213024T,876.22003,469.37888,877.4263,523.3629,493.1268,533.99194,491.92053,480.00797
YUqSShclIV8cgX_4U=BCFmN7Rw4EQF,2G067404,731.3785,486.0586,731.9482,532.73334,449.5036,537.00055,448.9339,490.3258
tEhxlU1X3XgE462o7xyMNtaXVkxuRGL,2G0332021F,796.02997,441.47897,797.12897,508.31842,422.30194,515.9468,421.20297,449.1073
wcrwJ=T8pkPLuqQ_y7ST8NGhY4Xtlsdf,1WA203013A,772.99493,420.76306,774.05225,472.25958,425.31924,481.12228,424.2619,429.62576
rFeoSy8vJW=qDjNHnd6b2pjQIGoPxDm,2FS19403E,646.77466,445.4215,647.29395,481.4379,401.94727,485.8166,401.42795,449.8002
=CHrKsqSWjCw4qKliMh_OZzuhFmWtDCZ,2FW792022H,877.56885,489.09348,878.67194,575.2313,319.7719,584.09094,318.66882,497.95303
=aXOJYHDkx65PdhZiLqloHXCL1rk1HM,3LG413053A,826.0602,445.71906,826.9251,495.55527,489.74442,502.79834,488.8795,452.96216
e4cRcBVSMUDWEttGQw1vz9DO9RsmXCC,3LV481032F,803.8657,432.4347,804.5761,484.5726,431.3455,490.86655,430.63513,438.7287
O=CKX1Ygf1KDMtS78lGg2Rf2fhLTtPmS,4NW668034T,802.32184,423.79172,803.06494,469.51,475.70273,476.09637,474.95963,430.37808
OjCQlRtZ3OYaNdJyWmRJG3lFRmvCD9h,2G124301,722.134,474.07974,722.6748,517.2871,455.65213,521.4241,455.1113,478.21667
zL4QRQvMm1K2GQXdvuZBdJNDUWkomtD,2FW914013Y,797.69507,423.51544,798.60425,474.57388,441.7547,482.4397,440.8455,431.38126
sxEjNaoE=vST4Mak4daL6mqHUGeCNRr,2FW914023N,769.92053,445.95352,770.9067,503.70084,331.02832,512.99854,330.0422,455.25125
a9itXYLgXzO_gR5jLPmYTRjHmLmKgOT,2FW754013K,802.3213,435.2082,802.89435,486.85422,422.1351,492.0838,421.56198,440.43777
n=7oiGT1U7jbJhLfUG4aSzBXS2ew8Ohg,3LU153073T,897.79846,504.0285,898.7934,568.80817,442.0831,577.4903,441.08823,512.71063
69lI7Vapy7e9cxM_=Lyx_u6yZ8XsMC8j,3LP203022A,834.00793,450.61948,834.7371,498.08102,474.3652,504.93457,473.636,457.47302
oqU2mFk3vX2RY8ddrug=rf5dIq7fs,3LN764023A,804.67883,447.60666,805.61566,495.6005,471.30615,503.67764,470.36932,455.68384
OL=j1pdcceyzzKtqdlTQdXdaWJQHSuT,2FW122021F,782.32,436.9,782.32,507.61246,408.55624,507.61246,408.55624,436.9
H4rdfnHMa78P3F8CQmsQtDqwDOd_sp9,2FX62101,699.04236,441.29666,699.65826,489.48248,412.51044,494.02545,411.8945,445.83963
LWsgQ68OQxeqE6mmHzDq2fHW4E6BMTVo,3LM941021F,914.5891,446.58038,915.79596,511.36612,513.231,520.64856,512.0241,455.86285
h8hjoP1taDm5jjdvSrSO4w4TcGaTUQhp,2FU704032F,803.8561,411.619,804.6936,457.23,460.6709,465.0479,459.83347,419.4369
sWmHlozG=ecSHmXrxQQKTQyHNCZdNpHf,3LT835022A,794.63995,431.76,794.63995,486.58667,429.66,486.58667,429.66,431.76
b82HIgZTG8ceZk75QVkpefgFFT1Dj8v,1W6231022A,789.99255,421.48032,790.71533,466.5056,440.6186,473.46164,439.8958,428.43634
=NeINGjsqRLKHpX3XJ8Jz1zIMwT=hoc,2FV973051A,828.4789,473.21292,828.9598,529.41534,433.7699,533.6008,433.289,477.39838
zOku1iBwznbgY1_Bp5p1NlFOmdEjITBL,1W3503033H,828.4946,423.49673,829.3855,472.86078,476.0162,480.75504,475.12527,431.391
PmtNphN7Eqx4nJRI6XjOKLayKwDOk,3LG15306,745.2105,472.97543,746.0589,516.26416,479.112,522.7401,478.2636,479.45135
9RjNKrKtwqfC7b6qi2WqCKCpVcHQUXUn,3LT222042F,965.4656,493.6909,967.0761,562.5342,436.1861,577.9065,434.5756,509.0632
xBG1wnG6ax34MsbJMYT5p8JyvZi_25ib,2FR434032F,803.86035,414.99933,804.5036,459.1621,463.6476,465.3079,463.0043,421.1451
cRBOYjDltlSb42de9flOme73n_wO3VcJ,1W761402,709.8211,458.42612,710.49207,502.3355,462.02457,507.03482,461.35364,463.12543
FjioJh1_3YGJI=jGVweBYMzIy56rV,2FS853033Y,828.9486,420.45706,828.62067,474.1919,427.84814,471.1647,428.17612,417.42987
sufWRxu25azF4iO5dWhGmeKG4XtSP22,3LS6930S1,979.567,476.28867,979.567,560.82477,477.50516,560.82477,477.50516,476.28867
fwI1Uody2KBeDGz=eekYvG8xnKufJYJY,2FR604011H,782.3064,418.8031,783.2183,483.73328,431.26987,489.85147,430.35794,424.9213
VRPn644Bbt2qoNksCTm7hjI5pSrvnCK,3LS42402,625.1337,437.59366,625.73236,480.17706,369.62073,484.63354,369.02206,442.05014
pfcYOovnycqlyVKxKaI44DU8pb3Ypf,2D8193022A,725.95874,431.95877,725.95874,487.62888,373.38144,487.62888,373.38144,431.95877
RP2rn_DYEdSzldi57mQHFkwthgZF,3LP824052X,877.7949,480.79425,878.204,534.5563,480.483,538.30133,480.07394,484.53934
f3MBXgNadxa2g=Q7NStZWMrswVJSR=,1W2881032F,765.35223,414.71124,766.13806,460.87064,448.32117,467.56808,447.53528,421.40875
LwJvCap5fNZ=NrqlprnILck35DCX8Lc,3LF801022F,842.3647,427.19818,843.0084,474.5828,499.0897,480.36633,498.44592,432.98175
zGt2IFen4Kfn9w_ivFauHQpUNY2iM5Xa,3LQ43403,665.24335,455.5383,666.062,498.56155,418.99146,504.38107,418.1728,461.35782
hp5SiKpSk4EDLSH4ZhtQ7BRIB9oLUdNI,2FT935033Y,776.15137,421.83536,776.45825,470.51538,438.77286,473.15076,438.46597,424.4707
rNTty8UZ=l6k6s8YEtsrWcLUGDaW13s,3LL533022A,773.0729,420.76462,773.598,473.92804,434.29752,478.07626,433.77237,424.91284
JWsIVYE4TiLmblSsL6hxH8cVWfxnd5,5L5790062T,789.1865,430.6788,790.3564,482.3957,445.45016,492.05264,444.2803,440.3358
feSoyIVFgVMFzaotXEXBmqRY1SPcHOeD,1W7053012A,725.33246,434.22525,725.73334,485.61646,340.2104,489.33862,339.8095,437.94745
nDoSpbvYnvPI=b36yuHtt58OnLomlid,3LT422033A,734.5696,452.62543,734.9343,502.00348,375.7717,505.2874,375.40692,455.90933
VdjRrJCyIlpk7UiZLdgDNpImbWc1UeF,1W488102,716.0999,428.33334,716.0999,466.02667,491.2599,466.02667,491.2599,428.33334
1G_3gqlvmEB9EZ8ZcCpgeN9BODqhyb7w,2FN744052A,816.18787,449.69553,816.837,498.56955,478.9724,504.12366,478.3233,455.24963
_nGiuWsul4EcZFNeq=pTZnpKwsUq4hBk,3LR425011Y,711.4681,429.08463,712.2045,488.89932,345.05722,494.49463,344.32077,434.67993
yxWNYU_4=sX_GpbkeDcapoGczkHZhy,2FR931022F,787.6084,433.9642,788.4198,481.23053,406.65482,489.34323,405.84338,442.07693
9y7Pk_9kenaCnPL19=tYlheYmiUzNzG,5LB997052F,857.72003,436.63748,858.61597,491.7099,483.622,499.26147,482.726,444.18906
lqu7OL2Tgwj_=FywboiCFHsW6EFaikO,2FV593022A,760.3092,457.81842,760.6271,505.35046,389.6286,508.42126,389.31073,460.88925
EhZWO4=qtIi9q1LNFlPB_1Kmwh8c=b,3LK874022H,714.55817,422.83514,714.7801,466.53824,385.00436,468.6111,384.78244,424.90802
neKruDDugKj5wKqIoHE4ylTMlYK7y,3LP673052A,803.8783,446.83188,804.1147,493.43854,474.0909,495.5109,473.85452,448.9042
NSsDInezCYQ5JEHiB5upFqHrC5OLbk,2FW121011F,891.5846,438.256,892.28107,504.90756,483.59186,510.19415,482.8953,443.54263
FUns_XyuSuhYvLHRnvztrBkrhgHyNXg,2FU294022Y,716.6672,428.11212,717.4312,474.973,362.0306,482.1457,361.26654,435.28482
6Y968YLEs2Jq3zFeMb9vp=dS4eMVOgkn,2FT621032,843.48456,434.02063,843.48456,497.93814,396.06186,497.93814,396.06186,434.02063
pkQ45lKoWvSitlBKj=9SJkWeTci6CZz,1VW502011A,839.36084,429.8969,839.36084,475.25772,473.38144,475.25772,473.38144,429.8969
EPU1Ws8M98V_ahGOKy59gk4UtYY21hU,3LN985033F,824.83234,424.10156,825.54584,474.10205,452.9447,480.68204,452.23123,430.68155
2z4s8dkNd=n2XFWcyzkGsxP8=cbUI1G,3LK241011H,774.77484,433.2136,775.0365,491.89743,417.36496,493.8719,417.10327,435.18805
DdyGe9UqOGrrW=D=Zho5nKF5QSRtqTl,3LK352022H,777.6738,426.2685,778.2702,473.2537,437.15466,478.613,436.55826,431.62778
4Gf3ecefFqp676cV=7lJSu=Dc=Rsttl,1W3481032K,843.89374,422.83133,844.4601,467.73163,491.07068,473.2481,490.50443,428.3478
JrH=hL9X6Ls=tSru185mpW6jymP_iCT,1W5102023F,854.67487,428.6456,855.56,478.0009,480.7676,486.32053,479.8825,436.96527
Xqh4GZfYaCJrkCnJjbj5OVtycxYQX,3LK172011F,763.9502,417.2809,765.0774,477.5978,434.351,485.248,433.22382,424.9311
hyjVRGhRlc_Sjj5Ohc2nwjbkm84Q7zV,1W5672012A,776.1004,445.4614,776.933,493.42343,409.71725,501.3138,408.88464,453.35178
hLDj9xGN1CQOjvU6a1u=fehFRTsaTnFE,3LK673012F,785.37537,423.95435,785.8363,473.87146,444.96384,477.76724,444.5029,427.85013
Ov32zCalgbVBSdk4ma7p6dQLFEpKEqK,3LM821032F,799.2477,441.0658,799.9377,495.06143,412.75345,501.18597,412.06345,447.19037
XZWrUrNjyIU9H89_7cEU9W_GmVJPwHt,1W8462022F,677.35236,450.79437,678.5288,501.86865,323.59048,511.98907,322.41397,460.9148
2KGc=ctgMXZftxH4D1xgVSS=7O6mbWi,1W1841022W,797.6465,431.33572,798.5697,479.71332,446.7815,488.0229,445.85828,439.64532
848ReFjBPpX3KKDL5PbpJJiGHkdyuj,3LQ171022N,845.4188,443.33087,846.01135,498.9249,429.4314,504.42035,428.8388,448.82632
qIPVIhWUu6L2uHXDNpRqZKSWFqGXRt_5,3LV273013F,720.70325,427.21844,721.4651,478.0061,363.33942,484.6556,362.57758,433.86798
o==UZxzMCFeb3dJQbw46iisIdq9bj_e,3LN33501,635.95276,432.4866,636.53033,469.89777,405.04233,474.32187,404.46472,436.9107
Zxrtps58=DByLtxW3JFZBHr=yqr3FIF2,2FX292033A,848.4863,492.553,849.76886,554.64575,372.91113,566.838,371.62854,504.74524
1wFSvuFIoybF1tck=DDsmF1r4vpj3E,3LN39502,689.9074,433.75906,690.25214,472.87646,452.76773,475.46674,452.42307,436.34937
qCvw2kXXs5k3soagKqj3YlR1En9O=oey,3LL821013,860.3608,449.11337,858.6287,534.28674,474.49435,524.6178,476.22638,439.4444
4JMU7pwnfBP3kw4im=pNdo_9zkhVsow,3LK542022H,1040.2471,560.9745,1042.9136,654.7868,338.98477,679.5525,336.3183,585.7402
p27dOjPNLzTVb3DtYWK59dEvIUMX14K,1W885501,705.54285,439.61313,706.15326,484.896,457.41318,489.04587,456.80276,443.763
Vs3UOhK_1VOlph4Q1qOV9r5kiKuNUqb,1W705402,714.4594,424.58075,714.96735,464.3009,477.42593,468.06116,476.918,428.341
Hi=qriFFsZYlddtryqysgYPhHPoR1,3LQ564022W,803.8538,432.0609,804.806,483.43906,443.58353,491.72516,442.63138,440.34702
SLz45NgFoik_tvlM6kzrHSd7TiwXstH,3LP381011F,860.4743,427.63156,862.22986,493.19772,470.40823,506.1827,468.65274,440.61655
WQWHmlYMELJdeUSBx=GRrITryTM9Po,1W746303,682.0331,458.01837,682.92084,501.2679,434.32422,507.58426,433.43643,464.33472
kfYUwgbdx7kRPDE=x8VueYhSMHjfrMR,3LT934052A,819.9703,510.56503,820.7346,572.6861,366.70825,579.6014,365.94385,517.4803
XNLCW84cUZDebpcnqzMuGCvM8kgnqCEf,1W5966022F,727.6672,421.85162,728.35004,467.94226,374.2685,474.43564,373.58563,428.34503
EtpLPx4MrDONIjzkm42T1WJPZNdy1ymO,2G085303,745.23834,486.1764,745.7675,532.689,464.87848,536.64465,464.34927,490.132
rxH2KFO=Qbw=ma1UliplT75lKmqRJ3Qm,2G1084023N,873.1656,497.02286,873.6768,552.2001,440.56622,557.1671,440.055,501.9899
QunDYi8rVeyIyEBXVjjZIOQ2nk4FfymY,3LK813021F,706.3478260869565,430.6086956521739,706.3478260869565,474.0869565217391,362.86956521739125,474.0869565217391,362.86956521739125,430.6086956521739
PzosyzdW3sPyCB5QLwi4pOUBIva_g1Mb,1W6664022F,834.6342,414.5923,835.8022,459.13696,494.5857,470.21088,493.41772,425.6662
k8sP5oOLZG2DZWpZp3tN3v5auIhfL8Ti,3LM751013H,854.1248,424.8361,854.8961,472.18668,509.85825,479.14386,509.0869,431.79327
cNr5Xcvaf8hv3FOMXj6_qnlc5OfPWpBH,2FX724023X,965.64166,519.4899,967.2685,603.6618,383.39307,617.6299,381.76624,533.458
qc_gg7BsEDXs9BpVzEx5DWvK_UeyRC,3LT133012Y,988.65027,512.18774,989.8034,582.51056,436.15347,593.7477,435.00037,523.4249
jf4TEOM2G=y9bpcntI7y5bpsWpNpoFQ,2FU19101,685.164,426.15274,685.8349,467.2711,454.28354,471.94794,453.6126,430.8296
b7yTydIgJyiR1QKyFa2ga8JFlCCeYma,3LN51203,697.54486,430.87732,698.6675,473.75476,454.61496,481.66324,453.4924,438.7858
tuBeE2tT7RJCsNKWkEE71BXZFyxli,1W9034033F,865.465,512.35675,866.00116,570.8138,412.8798,575.95795,412.34363,517.5009
_YdDoDZKYDzkmQz5Y1HJRKOq=rTKkW4a,1W5111012F,720.7064,430.7577,721.3646,479.57062,352.69458,485.72342,352.0364,436.9105
PlXhh8uMJkd2nToaZ5VWjKeyzaPSVB6,3LQ38V202,760.5385,462.72778,761.23413,516.12787,443.7037,521.2477,443.00806,467.84763
=SHMa8VCxb_3Nr_l_eHaej_7t7NbzxOb,2FY456013X,774.6024,422.05066,775.3252,469.05942,423.5719,475.7539,422.8491,428.74515
qn7k64vF2IJoUqgUTc7Fg=W_bXJgYEl,3LS265032F,785.06525,445.26364,786.4156,501.87906,347.23532,514.8449,345.88498,458.22952
G6gly_XZaWHw37jfchdMHaloI511ehg,1VL714062A,831.59235,461.8464,832.0863,510.56723,474.29697,515.05743,473.80298,466.33658
Wk_d77=KtwmbcOc=hWOf8oyqVgadxJ,2FW914012Y,753.796,440.59888,754.6153,495.36154,355.7057,502.748,354.88644,447.98532
qY4Wch8xPt4vSPxHeHf4oVavS9HiGIi,2G159403,762.59186,499.3235,763.40375,550.53815,451.27148,556.66296,450.45956,505.44824
i7CdN2cq81mIrLpm=DfVpkRsKptHZKe,2FS99303,706.7893,426.23187,707.3147,466.9103,468.17664,470.73334,467.65118,430.05487
bI1_LIvXQ=jqtrN7RZT6=l=YwER9zJ2,2G046303,767.0143,472.82306,768.0109,523.1484,485.18097,530.0812,484.18436,479.7559
e8wkFhxnIZb2LDZIJKrYWFJPZba6yTB_,3LU13405,765.3038,492.41922,765.88086,538.4159,478.9583,542.872,478.3812,496.8753
jbLckcby2k=Slq7MZsVyM=twd6Q7_9f,1W745303,697.5994,451.23694,698.25183,493.7003,460.50708,498.22153,459.85468,455.75818
YM2wwCEiFkDuHornhCrvTUiyrJ4Hzf_a,2G085403,776.15826,499.52487,776.9726,552.8596,463.56973,558.78284,462.75537,505.44815
ZbdTT_YKP_ti9zJyPrV9ml65vIK2Dm,1W6541032H,781.4113,422.67557,782.24744,470.92688,417.29877,478.75494,416.46262,430.50363
pidHh8j2YZiK2fZdGwPfygx7CLEa=e,3LL474022X,708.39996,419.76666,708.39996,467.74002,386.53998,467.74002,386.53998,419.76666
9Ryqb14pdoxbFIOZgYGG_9a27i22uhCc,2FN81306,726.86786,459.4699,727.22064,500.28967,483.56778,502.89627,483.21503,462.0765
VKMCcPhTyR81W_Ro263t_SHcnWSj_s=G,3LK901012X,768.4582,426.25833,768.69354,473.39258,432.74442,475.469,432.50903,428.33475
wlY9S4lx_4s8NdSn1eRcM71UMc=JuffV,3LP043052A,892.493,505.8703,893.27423,568.9361,435.95383,575.9485,435.17255,512.8827
5xNKtTjpu4lDWFYPpJ7Zg_N61sEdOnZJ,1W904401,794.5407,474.31644,795.04376,519.0918,528.242,522.8022,527.73895,478.0268
H99_BulaOalj_BUSlPSJeJqfSEJqZhI,3LQ42401,779.93304,476.95593,780.82306,525.2292,503.76614,531.5519,502.8761,483.27866
dfwwna2SSR1hx8u3iHCzs89B1Dt4QQ,1W3322022F,765.3734,424.2405,765.8525,472.20792,434.29718,476.30646,433.8181,428.33908
oI3alNchuIKBV9Eirqsq3cuqMf2PCBLy,1W7053022A,717.62646,423.49707,718.07556,470.13342,364.72876,474.34555,364.2796,427.7092
9a=GGzDFsL_YhF3OM1_WTKiXUfu2Tdt,3LU613042A,855.44403,475.92447,856.2529,533.0251,461.61874,539.9445,460.80988,482.84387
eXNtJDW9NYNXMnXVDOMdNmTqVcYv9f6,2FT936032Y,737.6536,436.1976,738.1315,489.35703,366.53583,493.49124,366.05804,440.3318
f6mCt=VP_iVMm19_auo6M9jHiEydbPd3,1W1903013F,794.6116,423.45477,795.61835,474.97943,451.28983,483.30734,450.28305,431.7827
Pu41N7mRJal=P=i9RxHobH_PKyqlPLrt,2FR63V202,742.1679,442.08334,742.5796,479.64575,512.947,482.76132,512.53534,445.1989
mZjtH1qBikHOLzcUIWoGea8LQLsG7V,2G1174033A,873.16016,473.33307,873.9891,525.9776,488.2189,533.4965,487.38992,480.85202
OXjwKWUpnJln1qearGrmL1TcPno=uhIv,1W3722013K,762.26575,425.02292,763.31647,473.9031,422.2358,482.97842,421.18506,434.09824
=bR3=mEeRPo2yHYufvB2zg7KOo5DJ_y,3LM521013Y,739.1818,423.59933,739.8163,469.23624,385.10846,475.34,384.474,429.70306
yNlDKqRXigkKZ5qWE=lCrNPTeBEmUc6k,2FW433033T,852.40753,474.84897,852.95544,529.9147,455.87656,534.8054,455.3286,479.7397
hL6cyJ=pd2sxbDYp8BSIY8oHmV=42Bb,1VZ843022Y,800.78625,464.2128,801.13367,510.21042,423.5109,513.74084,423.16348,467.7432
LBExNHok5RryRv=PiHsJHaf6SlTniHp,3JE062023Y,850.06976,435.9139,850.5334,480.58163,506.67908,485.0001,506.21536,440.33234
uUxtuGDTEGg7tjirKCvWmU3pI9b9PsVa,3LR192052F,809.9839,441.9821,810.9026,499.02716,377.36362,507.66882,376.44495,450.62372
9pJJNBRllXmbrG7KWaa=e=zZSDbKDi,2FU303032A,805.4088,422.2918,805.97614,468.19626,469.60834,473.342,469.041,427.43756
OG66HPqwE9Jrgzlo4uRrihRzudMThaK,2FR061041F,794.51996,419.23953,795.28937,477.4551,442.22992,483.23154,441.46048,425.01596
hoCnkjCmFiOGfeUrmUFwKoV=igyouYs6,2FQ573043F,756.13293,420.78702,756.6179,468.8121,426.59784,472.93753,426.11282,424.91245
FpxnrdWc8LMxEhP6xL4eYwBSfctb3On,1WB494022F,883.94794,456.45374,884.6202,512.4805,465.28217,518.7091,464.60992,462.68237
wihXxg_NWdwWG8iTLU4CTOJzKwGTh=,1W3361032F,793.07855,421.8063,793.7899,467.72684,469.8218,473.93933,469.1104,428.0188
7Dhq6WP6UMwEavmOWZHkWRvtSZGnrrD,3LQ80103,693.1117,460.1724,693.6876,512.1532,391.18552,516.3017,390.6096,464.32092
1BVngRbgQfQm7UxT=YLclEGNarzmzq,2FR953031H,710.9771,428.9108,711.6955,498.44772,354.26352,503.01865,353.5451,433.48172
oJgkeOC5JWrMYyZOxhX1Rnyn9fS9XYvj,2G0483053K,789.99384,454.35324,790.85504,500.274,440.65842,508.4028,439.79727,462.48206
CmjLl5svdQz5JFOK5lnii4WW9PU9t,2FX291033A,759.20337,454.5776,759.9531,507.13376,363.63464,514.13257,362.88483,461.5764
Mx6hI3eCh7xmme7HBthP4XKMxpurwR,3LN774023A,819.2513,447.3201,820.0921,493.42166,486.53763,500.9514,485.69684,454.8498
NbWxDx6gfY8ECMT4EX5=L1nxhG4Y2Oo,2FW30403,683.7484,473.13794,684.0871,515.71014,423.50674,518.27563,423.1681,475.70343
GTNgKTYV74Q2qFboGkMV1nejI59qfsd5,6SP530071F,1145.7642,560.5689,1149.612,651.05414,461.2892,687.2854,457.44128,596.80023
gh8yDhRgmx_6reimPcqBNwWqKfO7c9,3LV274032K,782.80963,503.84497,783.8823,576.54706,230.59605,586.6514,229.52339,513.9494
wEg=Ww_htr8Fpdr_QHaUX_NE6ar_RBd,3LT016012X,743.8057,468.29053,744.5349,528.04144,285.24884,534.9787,284.5197,475.22775
_sPwceuz7ITcZT_yt6NQTyZrmSapPnr4,1W7271023A,845.3828,432.4795,846.3147,485.90088,454.6084,494.35806,453.6765,440.93665
7PqSKC9sQdHemoSFTbZWqE7KwJ3haq,2G084502,779.4648,461.19135,780.3661,511.3373,485.1394,517.90515,484.2381,467.7592
fmtHvkGTaJ7FV4mIpLC5mvVq99EZ9T5E,3LT422023A,733.0239,450.58917,733.46857,498.57504,375.7662,502.6779,375.32153,454.692
mF1aOdiSE8hsU3WJJRWzUBMFYM9DVo,6RX230071A,863.8664,436.6563,865.0057,493.4136,491.38452,502.6968,490.24518,445.9395
Ty4c5=Zq7hGGqPuYvnW2Ven_x1d2cLer,2FP952032H,788.4655,435.70657,789.0473,483.39963,403.58282,489.2206,403.001,441.52756
eECurzIzXEaoV3diZ7wLkzSDdyqUWW2,3LP753042X,881.47253,468.12485,882.13837,521.34717,471.2614,527.7102,470.59555,474.48795
eoV_IstdUiylr3hDCanJO9VbC=_5Sz,1W662101,746.86664,436.88522,747.6464,477.29245,523.879,482.6373,523.09924,442.23007
WE8Ql=UUponwDHwgLxWVgTzVFSRqF,3LS693021F,913.19244,517.4902,914.5153,596.9348,370.10184,608.15564,368.77893,528.711
7cudO5j969ytZ3QE3a_UXCNBYVdikfpO,3LS735011A,871.3196,477.31958,871.3196,541.2371,379.56702,541.2371,379.56702,477.31958
F=1CDtLtkVHpGhHFdJmCtoiHCkotq4X=,2F806102,654.69946,420.85696,655.29193,459.9339,438.97296,463.99335,438.38052,424.9164
nb=RM94oI2RYelR37uCKcugEtBeWnzbt,3LP754032X,816.73987,467.00067,817.5513,520.7555,408.07846,528.4062,407.26706,474.65137
uh=1S3er9gduE8t9VyoQp57nEZzE,3LV264033A,837.73444,426.9148,838.7308,481.78833,469.76352,490.08112,468.76715,435.20758
pwR4v_VzUJKDBBEL3MaUJETKsy9yuP7v,1W870V302,840.5138,514.0807,841.5361,567.5344,508.55548,575.41644,507.53314,521.9627
YShKB5RyGdlrE2ZTXs=kUtTziqVBfrp,2FW433012A,883.01685,487.04047,883.9098,543.0048,466.80234,551.2431,465.90933,495.27878
_M_59EtOjY6UvWwW9=qeXFlRQvPiw,2FN813042T,816.1889,454.84885,816.81586,505.4239,468.18378,510.77386,467.5568,460.19885
bpL83iDdCphdxGHdwaa5ITVH28PhXrkD,W0361013F,748.4342,431.09473,749.00385,496.3782,369.6165,500.47614,369.0468,435.19263
RORyfGjx8uB78Ll3C2qiKMirSN6eazu,2FX631013F,796.141,434.5276,797.0275,488.28275,391.3287,496.56415,390.44217,442.80893
DZYszGw73HRTP4kBq1Vbt4X6utw6ON,3LU134023A,842.37384,463.63504,842.8431,515.05585,478.95596,519.1659,478.48676,467.7451
KsaeQq2sLY7pf6djlFl4CG4i=FTx,5L4678061F,686.8199,421.73358,687.4094,464.62863,348.0672,470.401,347.4777,427.50592
o=ybdNng5Q7CECPc7379qklyClG_,1W7454042X,774.58185,463.5556,775.3772,515.1678,386.5108,522.58496,385.71545,470.9728
hVv9ezms=yQnj6DNFIUXbPSQHW3s6D9i,2FV89101,695.9752,439.86157,696.68665,486.0216,446.5083,490.79404,445.79684,444.634
VEaxmcd6Vq_LR1OWs5FqpkLEcPIUO_,3LS875023X,774.54535,429.71136,775.5037,477.99832,418.6889,486.76428,417.73053,438.47736
M8uolOZZC82T_IVQrDkhcqwNwKVHvIo,1W2222021H,711.48,443.7533,711.48,500.2933,343.42,500.2933,343.42,443.7533
jiNG9wGtvy2_WHJM_eeLB7rZM=_GhKw,3LT86402,726.7114,479.9472,727.5999,526.3472,446.66864,533.00604,445.78012,486.60602
